Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
GenGamma-exact,61,49,1e-05,1320,3,60,189,107,0.566137566137566,25009,37085378,0.000674362817604286,67.4362817604286,107,20336,82,0.00523406545027638,0.566137566137566,0.0103722373012796,0.021805546875,0.978194453125,0,1.14474205448474,0.380336656908066,0.110639654706373,-1.06152903732262,478.110716145833,1437.4839765625,0.000666033320060392,0.000682770420978834,66.6033320060392,68.2770420978834,1.67371009184414e-05
K,61,49,1e-05,1320,2,60,189,0,0,0,5932,0,0,0,0,189,0,0,0,0.99967484375,0.00032515625,0,NaN,NaN,0.110639654706373,-1.06152903732262,9.8377890625,251.2074140625,0,0.00062166768487912,0,62.166768487912,0.00062166768487912
Lognormal,61,49,1e-05,1320,2,60,189,40,0.211640211640212,433,37914812,1.14203388374971e-05,1.14203388374971,40,69,149,0.36697247706422,0.211640211640212,0.268456375838926,0,1,0,0.332623285193766,0.0155161714531265,0.110639654706373,-1.06152903732262,6.71525520833333,246.4810703125,1.03698372569577e-05,1.2548404557074e-05,1.03698372569577,1.2548404557074,2.17856730011628e-06
Weibull,61,49,1e-05,1320,2,60,189,185,0.978835978835979,33023,37914812,0.000870978867045417,87.0978867045417,185,10115,4,0.0179611650485437,0.978835978835979,0.0352750500524359,0,1,0,3.85591199689274,0.166570278545074,0.110639654706373,-1.06152903732262,8.82699479166667,248.864395833333,0.000861613963754935,0.000880420116311465,86.1613963754935,88.0420116311465,1.88061525565294e-05
BurrXII,71,57,1e-05,1792,3,60,189,83,0.439153439153439,1077,22732608,4.73768781830928e-05,4.73768781830928,83,333,106,0.199519230769231,0.439153439153439,0.274380165289256,0.395812552083333,0.604187447916667,0,5.79208426850182,5.9041382207096,0.110824169448695,-1.05298957290805,343.91575,609.631544270833,4.45893296735585e-05,5.02930388906338e-05,4.45893296735585,5.02930388906338,5.70370921707522e-06
CA-CFAR,71,57,1e-05,1792,0,60,189,98,0.518518518518518,1330,37914812,3.50786389234899e-05,3.50786389234898,98,225,91,0.303405572755418,0.518518518518518,0.3828125,0,1,0,NaN,NaN,0.110824169448695,-1.05298957290805,0,242.440815104167,3.32185288067199e-05,3.70157851915374e-05,3.32185288067199,3.70157851915374,3.79725638481748e-06
G0,71,57,1e-05,1792,3,60,189,85,0.44973544973545,809,5371147,0.000150619597639015,15.0619597639015,85,168,104,0.33596837944664,0.44973544973545,0.384615384615385,0.8492871875,0.1507128125,0,3.44750608400209,4.06227273385519,0.110824169448695,-1.05298957290805,3287.4151953125,3658.913609375,0.000140418756153694,0.000161365519092082,14.0418756153694,16.1365519092082,2.09467629383886e-05
G0-L1,71,57,1e-05,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,36.3617921721328,46.0511850167963,0.110824169448695,-1.05298957290805,23.4743854166667,263.2270234375,0,0.000869845445606142,0,86.9845445606142,0.000869845445606142
GenGamma,71,57,1e-05,1792,3,60,189,119,0.62962962962963,23227,37800405,0.000614464315924657,61.4464315924657,119,18068,70,0.00654313520646616,0.62962962962963,0.0129516760992599,0.00315736979166667,0.996842630208333,0,1.06820295292636,0.318539040062553,0.110824169448695,-1.05298957290805,170.8473515625,1129.25809895833,0.000606589577833965,0.000622415697744372,60.6589577833965,62.2415697744372,1.58261199104069e-05
GenGamma-exact,71,57,1e-05,1792,3,60,189,118,0.624338624338624,25311,37102835,0.000682185067529206,68.2185067529206,118,19910,71,0.00589175154783303,0.624338624338624,0.0116733442152644,0.0213498697916667,0.978650130208333,0,1.16345471661516,0.32783353500139,0.110824169448695,-1.05298957290805,468.268419270833,1437.60010416667,0.000673809250088056,0.000690638951833989,67.3809250088056,69.0638951833989,1.68297017459325e-05
K,71,57,1e-05,1792,2,60,189,0,0,0,4239,0,0,0,0,189,0,0,0,0.999739869791667,0.000260130208333333,0,NaN,NaN,0.110824169448695,-1.05298957290805,9.2625234375,248.3403671875,0,0.000869845445606142,0,86.9845445606142,0.000869845445606142
Lognormal,71,57,1e-05,1792,2,60,189,47,0.248677248677249,527,37914812,1.38995809869768e-05,1.38995809869768,47,85,142,0.356060606060606,0.248677248677249,0.292834890965732,0,1,0,0.332900051392152,0.0134740906768306,0.110824169448695,-1.05298957290805,6.58441927083333,243.976213541667,1.27380343027217e-05,1.5138577621841e-05,1.27380343027217,1.5138577621841,2.40054331911932e-06
Weibull,71,57,1e-05,1792,2,60,189,183,0.968253968253968,33466,37914812,0.000882662955047753,88.2662955047753,183,9925,6,0.0181044717055797,0.968253968253968,0.0355443333009614,0,1,0,3.85271732834803,0.145136832181941,0.110824169448695,-1.05298957290805,8.07946354166667,245.699348958333,0.000873235333953581,0.000892166919390099,87.3235333953581,89.2166919390099,1.89315854365179e-05
BurrXII,81,65,1e-05,2336,3,60,189,96,0.507936507936508,1262,22897953,5.51140968801884e-05,5.51140968801884,96,315,93,0.233576642335766,0.507936507936508,0.32,0.391643046875,0.608356953125,0,4.91096245046534,5.85596812436119,0.110926293226674,-1.05249276558247,352.262684895833,619.837903645833,5.21149741920609e-05,5.82408030223238e-05,5.21149741920609,5.82408030223238,6.12582883026295e-06
CA-CFAR,81,65,1e-05,2336,0,60,189,108,0.571428571428571,1347,37914812,3.55270125037149e-05,3.55270125037149,108,250,81,0.301675977653631,0.571428571428571,0.394881170018282,0,1,0,NaN,NaN,0.110926293226674,-1.05249276558247,0,243.38590625,3.36548920742821e-05,3.74761645835427e-05,3.36548920742821,3.74761645835427,3.82127250926057e-06
G0,81,65,1e-05,2336,3,60,189,88,0.465608465608466,691,5612437,0.000123119422097745,12.3119422097745,88,150,101,0.369747899159664,0.465608465608466,0.412177985948478,0.84335046875,0.15664953125,0,3.61395008170128,4.02918464712834,0.110926293226674,-1.05249276558247,3283.33065104167,3660.36383072917,0.000114109982260621,0.000132651034375927,11.4109982260621,13.2651034375927,1.8541052115306e-05
G0-L1,81,65,1e-05,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,30.6233356765926,37.7382530571412,0.110926293226674,-1.05249276558247,24.2769583333333,264.817677083333,0,0.0011264287912702,0,112.64287912702,0.0011264287912702
GenGamma,81,65,1e-05,2336,3,60,189,131,0.693121693121693,22835,37790408,0.00060425386251453,60.425386251453,131,17451,58,0.00745080195654647,0.693121693121693,0.0147431208148106,0.0034103125,0.9965896875,0,1.06912795198773,0.28599619425974,0.110926293226674,-1.05249276558247,170.225072916667,1123.61579166667,0.000596443965511542,0.000612140426537128,59.6443965511542,61.2140426537128,1.56964610255862e-05
GenGamma-exact,81,65,1e-05,2336,3,60,189,131,0.693121693121693,25566,37119067,0.000688756535825644,68.8756535825644,131,19817,58,0.0065670743934229,0.693121693121693,0.0130108755028058,0.020927890625,0.979072109375,0,1.16441362612749,0.290688339772021,0.110926293226674,-1.05249276558247,481.180294270833,1436.5013828125,0.000680342212454711,0.000697248890068934,68.0342212454711,69.7248890068934,1.69066776142233e-05
K,81,65,1e-05,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,NaN,NaN,0.110926293226674,-1.05249276558247,9.16125,248.7020859375,0,0.0011264287912702,0,112.64287912702,0.0011264287912702
Lognormal,81,65,1e-05,2336,2,60,189,49,0.259259259259259,515,37914812,1.35830819891709e-05,1.35830819891709,49,73,140,0.401639344262295,0.259259259259259,0.315112540192926,0,1,0,0.333053356004506,0.0120115427556151,0.110926293226674,-1.05249276558247,6.34705208333333,244.4255859375,1.24351257361649e-05,1.4808501025488e-05,1.24351257361649,1.4808501025488,2.37337528932312e-06
Weibull,81,65,1e-05,2336,2,60,189,183,0.968253968253968,34417,37914812,0.000907745500623872,90.7745500623872,183,9914,6,0.0181241953055363,0.968253968253968,0.0355823449348629,0,1,0,3.85094490884055,0.128384842199763,0.110926293226674,-1.05249276558247,9.0183515625,247.388122395833,0.00089818463225898,0.000917382706443757,89.818463225898,91.7382706443757,1.91980741847772e-05
BurrXII,91,73,1e-05,2952,3,60,189,104,0.55026455026455,1278,23024253,5.55066867967443e-05,5.55066867967443,104,348,85,0.230088495575221,0.55026455026455,0.324492979719189,0.388581119791667,0.611418880208333,0,4.6042723592477,5.28728261440035,0.11098521737365,-1.05118857213264,355.4051796875,630.537625,5.2504906119716e-05,5.86353435374607e-05,5.2504906119716,5.86353435374606,6.13043741774464e-06
CA-CFAR,91,73,1e-05,2952,0,60,189,118,0.624338624338624,1416,37914812,3.7346881741099e-05,3.7346881741099,118,284,71,0.293532338308458,0.624338624338624,0.399323181049069,0,1,0,NaN,NaN,0.11098521737365,-1.05118857213264,0,251.113265625,3.54267748831987e-05,3.93440028048411e-05,3.54267748831987,3.93440028048411,3.91722792164241e-06
G0,91,73,1e-05,2952,3,60,189,91,0.481481481481481,751,5840177,0.00012859199301665,12.859199301665,91,168,98,0.351351351351351,0.481481481481481,0.40625,0.837787317708333,0.162212682291667,0,3.82074919982782,4.00539248081427,0.11098521737365,-1.05118857213264,3239.88824479167,3628.50410677083,0.000119558847843632,0.00013812668542979,11.9558847843632,13.812668542979,1.85678375861581e-05
G0-L1,91,73,1e-05,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,25.7456361596839,31.1109213460434,0.11098521737365,-1.05118857213264,25.1007890625,273.214385416667,0,0.00120361051957429,0,120.361051957429,0.00120361051957429
GenGamma,91,73,1e-05,2952,3,60,189,137,0.724867724867725,22642,37783033,0.000599263695955801,59.9263695955801,137,17070,52,0.00796187598070553,0.724867724867725,0.0157507472982295,0.00361752604166667,0.996382473958333,0,1.07167175823756,0.258335642082335,0.11098521737365,-1.05118857213264,174.341622395833,1139.9123984375,0.000591485442482373,0.000607118632906778,59.1485442482373,60.7118632906778,1.56331904244051e-05
GenGamma-exact,91,73,1e-05,2952,3,60,189,137,0.724867724867725,25231,37128193,0.000679564448504133,67.9564448504133,137,19303,52,0.00704732510288066,0.724867724867725,0.0139589383055683,0.0207059635416667,0.979294036458333,0,1.16704879169121,0.263507042252568,0.11098521737365,-1.05118857213264,465.4387421875,1436.877390625,0.00067120761925258,0.000687999291971878,67.120761925258,68.7999291971878,1.67916727192979e-05
K,91,73,1e-05,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,NaN,NaN,0.11098521737365,-1.05118857213264,9.12388802083333,256.108309895833,0,0.00120361051957429,0,120.361051957429,0.00120361051957429
Lognormal,91,73,1e-05,2952,2,60,189,54,0.285714285714286,610,37914812,1.60886990551344e-05,1.60886990551344,54,81,135,0.4,0.285714285714286,0.333333333333333,0,1,0,0.33314156050009,0.0107589267587573,0.11098521737365,-1.05118857213264,6.63875,252.1654921875,1.48371071493503e-05,1.74176626795087e-05,1.48371071493503,1.74176626795087,2.58055553015841e-06
Weibull,91,73,1e-05,2952,2,60,189,182,0.962962962962963,35358,37914812,0.000932564297035153,93.2564297035153,182,9884,7,0.0180806675938804,0.962962962962963,0.0354948805460751,0,1,0,3.8499309241617,0.116589695949014,0.11098521737365,-1.05118857213264,8.03411458333333,253.76909375,0.000922873387458264,0.00094233153841315,92.2873387458264,94.233153841315,1.94581509548866e-05
BurrXII,101,73,1e-05,4872,3,60,189,99,0.523809523809524,1225,23111640,5.30035947254284e-05,5.30035947254284,99,330,90,0.230769230769231,0.523809523809524,0.320388349514563,0.386390989583333,0.613609010416667,0,3.95640212744837,4.45561341468358,0.111003394946781,-1.05401158936635,345.71096875,634.304356770833,5.00766917752891e-05,5.60569197083033e-05,5.00766917752891,5.60569197083033,5.9802279330142e-06
CA-CFAR,101,73,1e-05,4872,0,60,189,117,0.619047619047619,1405,37914812,3.70567576597769e-05,3.70567576597769,117,302,72,0.279236276849642,0.619047619047619,0.384868421052632,0,1,0,NaN,NaN,0.111003394946781,-1.05401158936635,0,265.787471354167,3.51442211682853e-05,3.90463110535025e-05,3.51442211682853,3.90463110535025,3.90208988521726e-06
G0,101,73,1e-05,4872,3,60,189,85,0.44973544973545,775,6034126,0.000128436164574621,12.8436164574621,85,149,104,0.363247863247863,0.44973544973545,0.401891252955083,0.832857421875,0.167142578125,0,4.16725395999812,4.15448152034619,0.111003394946781,-1.05401158936635,3237.44992447917,3643.03525260417,0.000119552242920419,0.000137805421474291,11.9552242920419,13.7805421474291,1.82531785538721e-05
G0-L1,101,73,1e-05,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,15.8371119441564,23.0352080976059,0.111003394946781,-1.05401158936635,24.9596380208333,287.816890625,0,0.00150453213832397,0,150.453213832397,0.00150453213832397
GenGamma,101,73,1e-05,4872,3,60,189,131,0.693121693121693,21927,37773082,0.000580492743483309,58.0492743483309,131,16423,58,0.00791349522773952,0.693121693121693,0.015648330645643,0.00384684895833333,0.996153151041667,0,1.06612373130115,0.205346621438294,0.111003394946781,-1.05401158936635,175.590283854167,1160.06045833333,0.000572836599946418,0.000588225596358838,57.2836599946418,58.8225596358838,1.53889964124197e-05
GenGamma-exact,101,73,1e-05,4872,3,60,189,131,0.693121693121693,24615,37137239,0.00066281179384391,66.281179384391,131,18626,58,0.00698405928453377,0.693121693121693,0.0138287765227489,0.020437109375,0.979562890625,0,1.16130039276848,0.20917345458784,0.111003394946781,-1.05401158936635,466.45959375,1442.3991875,0.000654559864256601,0.000671141723318039,65.4559864256601,67.1141723318039,1.65818590614384e-05
K,101,73,1e-05,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,NaN,NaN,0.111003394946781,-1.05401158936635,8.88680729166667,270.553317708333,0,0.00150453213832397,0,150.453213832397,0.00150453213832397
Lognormal,101,73,1e-05,4872,2,60,189,53,0.28042328042328,601,37914812,1.585132480678e-05,1.585132480678,53,75,136,0.4140625,0.28042328042328,0.334384858044164,0,1,0,0.333169210293858,0.00856041806603747,0.111003394946781,-1.05401158936635,6.7293984375,267.283005208333,1.46091874801342e-05,1.71708415524695e-05,1.46091874801342,1.71708415524695,2.56165407233525e-06
Weibull,101,73,1e-05,4872,2,60,189,183,0.968253968253968,35424,37914812,0.000934305041523086,93.4305041523086,183,9674,6,0.0185654864563255,0.968253968253968,0.0364324109098149,0,1,0,3.84960288239972,0.0930492942571284,0.111003394946781,-1.05401158936635,8.39821875,269.156526041667,0.000924605076594024,0.000944081337859492,92.4605076594024,94.4081337859492,1.94762612654681e-05
BurrXII,111,79,1e-05,6080,3,60,189,88,0.465608465608466,1461,23205339,6.29596490704144e-05,6.29596490704143,88,380,101,0.188034188034188,0.465608465608466,0.267884322678843,0.3841278125,0.6158721875,0,3.96960727525243,4.05985172887076,0.11102570698336,-1.05262501155101,346.5296015625,626.366236979167,5.97723480349238e-05,6.62727586690099e-05,5.97723480349238,6.62727586690099,6.50041063408613e-06
CA-CFAR,111,79,1e-05,6080,0,60,189,120,0.634920634920635,1503,37914812,3.96414994751919e-05,3.96414994751919,120,337,69,0.262582056892779,0.634920634920635,0.371517027863777,0,1,0,NaN,NaN,0.11102570698336,-1.05262501155101,0,258.208763020833,3.7662525361726e-05,4.16974675009163e-05,3.7662525361726,4.16974675009163,4.03494213919022e-06
G0,111,79,1e-05,6080,3,60,189,78,0.412698412698413,877,6238563,0.000140577245112376,14.0577245112376,78,168,111,0.317073170731707,0.412698412698413,0.358620689655172,0.827848177083333,0.172151822916667,0,4.40169442471024,4.43882719211046,0.11102570698336,-1.05262501155101,3190.1913828125,3591.850546875,0.000131426713012546,0.000150196861953666,13.1426713012546,15.0196861953666,1.877014894112e-05
G0-L1,111,79,1e-05,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,53.6941837705077,34.6476052061009,0.11102570698336,-1.05262501155101,24.242578125,279.001067708333,0,0.0021129477496899,0,211.29477496899,0.0021129477496899
GenGamma,111,79,1e-05,6080,3,60,189,132,0.698412698412698,22178,37765435,0.000587256574695883,58.7256574695883,132,16206,57,0.00807932427469703,0.698412698412698,0.0159738609548012,0.004024296875,0.995975703125,0,1.06884572733267,0.185521623858735,0.11102570698336,-1.05262501155101,172.872973958333,1149.36904947917,0.000579555058939611,0.000595034813294201,57.9555058939611,59.5034813294201,1.54797543545907e-05
GenGamma-exact,111,79,1e-05,6080,3,60,189,131,0.693121693121693,24959,37140340,0.000672018619107956,67.2018619107956,131,18487,58,0.00703620152540552,0.693121693121693,0.0139309831445738,0.0203307291666667,0.979669270833333,0,1.16412057668997,0.190584246238796,0.11102570698336,-1.05262501155101,467.728791666667,1431.54638541667,0.000663709782192238,0.00068040544680206,66.3709782192238,68.040544680206,1.66956646098222e-05
K,111,79,1e-05,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,NaN,NaN,0.11102570698336,-1.05262501155101,9.349671875,263.215205729167,0,0.0021129477496899,0,211.29477496899,0.0021129477496899
Lognormal,111,79,1e-05,6080,2,60,189,51,0.26984126984127,665,37914812,1.75393194617449e-05,1.75393194617449,51,81,138,0.386363636363636,0.26984126984127,0.317757009345794,0,1,0,0.333202714602314,0.00778008052890897,0.11102570698336,-1.05262501155101,6.78026041666667,259.413572916667,1.62314060408381e-05,1.89245609549328e-05,1.62314060408381,1.89245609549328,2.69315491409474e-06
Weibull,111,79,1e-05,6080,2,60,189,183,0.968253968253968,36732,37914812,0.000968803432283932,96.8803432283932,183,9784,6,0.0183605899468245,0.968253968253968,0.0360378101614809,0,1,0,3.84921528862898,0.0845880100676153,0.11102570698336,-1.05262501155101,8.44864322916667,261.3654453125,0.000958925721130453,0.000978757467112587,95.8925721130453,97.8757467112587,1.98317459821342e-05
BurrXII,121,87,1e-05,7072,3,60,189,84,0.444444444444444,1628,23289644,6.99023136635322e-05,6.99023136635322,84,428,105,0.1640625,0.444444444444444,0.239657631954351,0.382088125,0.617911875,0,3.96018091878875,3.99034436368988,0.111088066628716,-1.05009237318315,353.484890625,639.742125,6.65476881632745e-05,7.33822332510957e-05,6.65476881632745,7.33822332510956,6.83454508782114e-06
CA-CFAR,121,87,1e-05,7072,0,60,189,126,0.666666666666667,1581,37914812,4.16987429609304e-05,4.16987429609304,126,364,63,0.257142857142857,0.666666666666667,0.371134020618557,0,1,0,NaN,NaN,0.111088066628716,-1.05009237318315,0,263.6928515625,3.96684244685415e-05,4.3806038584004e-05,3.96684244685415,4.3806038584004,4.13761411546253e-06
G0,121,87,1e-05,7072,3,60,189,70,0.37037037037037,932,6428370,0.000144982320557155,14.4982320557155,70,172,119,0.289256198347107,0.37037037037037,0.324825986078886,0.823184244791667,0.176815755208333,0,4.65345126804897,5.03723107443295,0.111088066628716,-1.05009237318315,3211.62321875,3625.97046875,0.000135823161844376,0.00015459655698498,13.5823161844376,15.459655698498,1.87733951406042e-05
