Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
GenGamma-exact,61,49,0.001,1320,3,60,131,96,0.732824427480916,36035,5562883,0.00647775622820038,6.47775622820038,96,13749,35,0.00693391115926327,0.732824427480916,0.0137378362907842,0.391242801744903,0.608757198255097,0,0.673522857614223,0.913800242204891,0.120859912683503,-1.87387082722363,392.579812882717,1348.61249417345,0.00641125809437843,0.00654476882857048,6.41125809437843,6.54476882857048,0.000133510734192052
K,61,49,0.001,1320,2,60,131,15,0.114503816793893,757,383144,0.00197575846157058,1.97575846157058,15,52,116,0.223880597014925,0.114503816793893,0.151515151515152,0.95629983720312,0.0437001627968797,0,NaN,NaN,0.120859912683503,-1.87387082722363,38.9403296194274,348.467258324354,0.00183762595093593,0.00212150738619502,1.83762595093593,2.12150738619502,0.000283881435259096
Lognormal,61,49,0.001,1320,2,60,131,71,0.541984732824427,6903,9394273,0.000734809388656259,0.734809388656259,71,591,60,0.107250755287009,0.541984732824427,0.17906683480454,0,1,0,0.347645253147904,0.0373849795842907,0.120859912683503,-1.87387082722363,11.0889890484347,318.135954776956,0.000717582374287754,0.000752345294664285,0.717582374287754,0.752345294664285,3.47629203765309e-05
Weibull,61,49,0.001,1320,2,60,131,123,0.938931297709924,33025,9394273,0.00351543967266014,3.51543967266014,123,8067,8,0.015018315018315,0.938931297709924,0.0295637543564475,0,1,0,3.6893309274944,0.362011498071689,0.120859912683503,-1.87387082722363,13.8945312284641,321.09402476499,0.00347769163309716,0.00355349420910627,3.47769163309716,3.55349420910627,7.58025760091074e-05
BurrXII,71,57,0.001,1792,3,60,131,71,0.541984732824427,2645,3791086,0.00069768926370966,0.69768926370966,71,860,60,0.0762620837808808,0.541984732824427,0.133709981167608,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,751.212602835085,0.000671360018211095,0.000724785900970415,0.671360018211095,0.724785900970415,5.34258827593202e-05
CA-CFAR,71,57,0.001,1792,0,60,131,74,0.564885496183206,7309,9394273,0.000778027208704708,0.778027208704708,74,470,57,0.136029411764706,0.564885496183206,0.219259259259259,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,352.66253760794,0.000760298272279795,0.000796064974878172,0.760298272279795,0.796064974878172,3.57667025983768e-05
G0,71,57,0.001,1792,3,60,131,51,0.389312977099237,1707,1934878,0.000882226166197559,0.882226166197559,51,455,80,0.100790513833992,0.389312977099237,0.160125588697017,0.771545767335814,0.228454232664186,0,7.53611253329523,14.4782365808595,0.121185042204771,-1.85872244689562,3947.72781624347,4526.37785516339,0.000840883465022378,0.000925074286735454,0.840883465022378,0.925074286735454,8.41908217130761e-05
G0-L1,71,57,0.001,1792,2,60,131,8,0.0610687022900763,99,393760,0.00025142218610321,0.25142218610321,8,26,123,0.235294117647059,0.0610687022900763,0.096969696969697,0.955288526172621,0.044711473827379,0,8.82463667216745,13.0996297166558,0.121185042204771,-1.85872244689562,59.990228150935,426.924127947769,0.000204348097452847,0.000306089121907383,0.204348097452847,0.306089121907383,0.000101741024454535
GenGamma,71,57,0.001,1792,3,60,131,109,0.83206106870229,102047,9241334,0.0110424533947155,11.0424533947155,109,42693,22,0.00254660997149666,0.83206106870229,0.00507767917452775,0.0139026785068269,0.986097321493173,0,0.279564251707024,0.324574456070583,0.121185042204771,-1.85872244689562,232.822365696628,1835.82834832762,0.0109751769388276,0.0111100364513819,10.9751769388276,11.1100364513819,0.000134859512554316
GenGamma-exact,71,57,0.001,1792,3,60,131,95,0.725190839694656,35005,5538740,0.00632002946518522,6.32002946518522,95,12423,36,0.00758907173669915,0.725190839694656,0.0150209502727488,0.393284844792669,0.606715155207331,0,0.705525437029352,0.912884031315197,0.121185042204771,-1.85872244689562,403.4807193221,1393.05308286027,0.00625420016364059,0.00638637565413008,6.25420016364059,6.38637565413008,0.000132175490489495
K,71,57,0.001,1792,2,60,131,13,0.099236641221374,736,393760,0.00186915887850467,1.86915887850467,13,49,118,0.209677419354839,0.099236641221374,0.134715025906736,0.955288526172621,0.044711473827379,0,NaN,NaN,0.121185042204771,-1.85872244689562,35.6935771156901,377.546258949423,0.00173665532881283,0.00200907634541874,1.73665532881283,2.00907634541874,0.000272421016605911
Lognormal,71,57,0.001,1792,2,60,131,74,0.564885496183206,7391,9394273,0.000786755930980503,0.786755930980503,74,605,57,0.108983799705449,0.564885496183206,0.182716049382716,0,1,0,0.348112244388126,0.0345295644679291,0.121185042204771,-1.85872244689562,10.8940513738789,350.64695070771,0.000768927331663575,0.000804893347984474,0.768927331663575,0.804893347984474,3.59660163208987e-05
Weibull,71,57,0.001,1792,2,60,131,123,0.938931297709924,33208,9394273,0.00353491962603173,3.53491962603173,123,7578,8,0.0159719516945851,0.938931297709924,0.0314096016343207,0,1,0,3.68438807791691,0.338580655412996,0.121185042204771,-1.85872244689562,14.3938379722571,353.871442452453,0.00349706723358143,0.00357307850187478,3.49706723358142,3.57307850187478,7.60112682933515e-05
BurrXII,81,65,0.001,2336,3,60,131,70,0.534351145038168,2991,3807462,0.000785562666153989,0.785562666153989,70,844,61,0.0765864332603939,0.534351145038168,0.133971291866029,0.571785392899295,0.428214607100705,0,2.31302085214904,1.650659331077,0.121592685794167,-1.80749071784706,378.662688024096,724.094483815128,0.000757669978137701,0.000814219014813258,0.757669978137701,0.814219014813258,5.65490366755566e-05
CA-CFAR,81,65,0.001,2336,0,60,131,76,0.580152671755725,7677,9394273,0.000817200011113154,0.817200011113154,76,483,55,0.135957066189624,0.580152671755725,0.220289855072464,0,1,0,NaN,NaN,0.121592685794167,-1.80749071784706,0,335.911742956056,0.000799028073977272,0.000835680724440332,0.799028073977272,0.835680724440331,3.6652650463059e-05
G0,81,65,0.001,2336,3,60,131,47,0.358778625954198,1891,1961001,0.000964303434827417,0.964303434827417,47,409,84,0.103070175438596,0.358778625954198,0.160136286201022,0.768557956531093,0.231442043468907,0,8.12828784252615,10.1081483312403,0.121592685794167,-1.80749071784706,3925.92376688658,4478.56400212663,0.000921345361960485,0.00100874603066509,0.921345361960485,1.00874603066509,8.74006687046017e-05
G0-L1,81,65,0.001,2336,2,60,131,5,0.0381679389312977,94,399815,0.000235108737791228,0.235108737791228,5,25,126,0.166666666666667,0.0381679389312977,0.062111801242236,0.954817936954283,0.0451820630457167,0,6.37105872726817,10.2429864282376,0.121592685794167,-1.80749071784706,59.3547354927726,412.447436262714,0.000189995840823532,0.000287705983983988,0.189995840823532,0.287705983983988,9.77101431604566e-05
GenGamma,81,65,0.001,2336,3,60,131,111,0.847328244274809,103610,9251097,0.0111997528509322,11.1997528509322,111,42612,20,0.0025981321536409,0.847328244274809,0.0051803798945256,0.0129412241179885,0.987058775882012,0,0.304677079769153,0.299183996052434,0.121592685794167,-1.80749071784706,213.460966539271,1752.20537027288,0.0111320392628626,0.0112677726152554,11.1320392628626,11.2677726152554,0.000135733352392793
GenGamma-exact,81,65,0.001,2336,3,60,131,92,0.702290076335878,33758,5544631,0.00608841237586415,6.08841237586415,92,11179,39,0.00816254103451335,0.702290076335878,0.0161375197333801,0.392344000306439,0.607655999693561,0,0.705037913271248,0.97079119560967,0.121592685794167,-1.80749071784706,368.559444912371,1322.46382080547,0.00602383051890276,0.00615351083033849,6.02383051890276,6.15351083033849,0.000129680311435736
K,81,65,0.001,2336,2,60,131,10,0.0763358778625954,780,399815,0.00195090229231019,1.95090229231019,10,45,121,0.181818181818182,0.0763358778625954,0.10752688172043,0.954817936954283,0.0451820630457167,0,NaN,NaN,0.121592685794167,-1.80749071784706,37.5957901784075,362.643284131855,0.00181649605726071,0.00209260642034967,1.81649605726071,2.09260642034967,0.000276110363088968
Lognormal,81,65,0.001,2336,2,60,131,79,0.603053435114504,8097,9394273,0.000861908100818445,0.861908100818445,79,643,52,0.109418282548476,0.603053435114504,0.185228604923798,0,1,0,0.348697699732806,0.0314826930361165,0.121592685794167,-1.80749071784706,12.0941247303614,334.770140499717,0.000843243380187663,0.000880881538951442,0.843243380187663,0.880881538951442,3.76381587637792e-05
Weibull,81,65,0.001,2336,2,60,131,125,0.954198473282443,33940,9394273,0.0036128394395181,3.6128394395181,125,7370,6,0.0166777851901268,0.954198473282443,0.032782585890375,0,1,0,3.67819247691368,0.316375604297631,0.121592685794167,-1.80749071784706,14.2163344248387,336.239506626685,0.00357457251392558,0.00365141279433118,3.57457251392558,3.65141279433118,7.68402804056005e-05
BurrXII,91,73,0.001,2952,3,60,131,68,0.519083969465649,3714,3829428,0.000969857639313234,0.969857639313234,68,846,63,0.074398249452954,0.519083969465649,0.130143540669856,0.569076723862811,0.430923276137189,0,2.24352989197537,1.64481045757215,0.121997968790518,-1.75773943408931,370.249411000081,717.939300735468,0.000938928695407526,0.00100154510649876,0.938928695407526,1.00154510649876,6.26164110912316e-05
CA-CFAR,91,73,0.001,2952,0,60,131,77,0.587786259541985,7866,9394273,0.000837318651480535,0.837318651480535,77,475,54,0.139492753623188,0.587786259541985,0.225475841874085,0,1,0,NaN,NaN,0.121997968790518,-1.75773943408931,0,339.113859517343,0.000818923331494812,0.000856022720802455,0.818923331494812,0.856022720802454,3.70993893076429e-05
G0,91,73,0.001,2952,3,60,131,45,0.343511450381679,2162,1991583,0.00108556861551841,1.08556861551841,45,423,86,0.0961538461538462,0.343511450381679,0.15025041736227,0.764956583904617,0.235043416095383,0,7.703023143255,9.95112866041638,0.121997968790518,-1.75773943408931,3818.1224422882,4378.62683155856,0.00104031022759711,0.00113228764916711,1.04031022759711,1.13228764916711,9.19774215699977e-05
G0-L1,91,73,0.001,2952,2,60,131,6,0.0458015267175573,122,404347,0.000301721046526869,0.301721046526869,6,16,125,0.272727272727273,0.0458015267175573,0.0784313725490196,0.954544564536424,0.0454554354635762,0,6.39674957254529,11.1248345077276,0.121997968790518,-1.75773943408931,54.1616853017305,406.73095657082,0.00025056719331596,0.000360244805404136,0.25056719331596,0.360244805404136,0.000109677612088176
GenGamma,91,73,0.001,2952,3,60,131,114,0.870229007633588,106399,9259855,0.0114903527107066,11.4903527107066,114,42738,17,0.0026603192383086,0.870229007633588,0.00530442267873345,0.0120776399519879,0.987922360048012,0,0.330907497916093,0.286477931685661,0.121997968790518,-1.75773943408931,219.899225335989,1760.93137975409,0.0114218073850703,0.0115592037368282,11.4218073850703,11.5592037368282,0.000137396351757952
GenGamma-exact,91,73,0.001,2952,3,60,131,95,0.725190839694656,34134,5548542,0.00615188638745097,6.15188638745097,95,10613,36,0.00887187149794546,0.725190839694656,0.0175292923701448,0.391512794355167,0.608487205644833,0,0.711471299048855,1.02515523806493,0.121997968790518,-1.75773943408931,365.631395742307,1310.73275449119,0.00608699275380167,0.00621729618279972,6.08699275380167,6.21729618279972,0.000130303428998043
K,91,73,0.001,2952,2,60,131,11,0.083969465648855,729,404347,0.00180290690916465,1.80290690916465,11,29,120,0.275,0.083969465648855,0.128654970760234,0.954544564536424,0.0454554354635762,0,NaN,NaN,0.121997968790518,-1.75773943408931,38.6878468426494,367.569912566188,0.00167449514526414,0.00193853985205037,1.67449514526414,1.93853985205037,0.000264044706786231
Lognormal,91,73,0.001,2952,2,60,131,78,0.595419847328244,8566,9394273,0.000911832134322688,0.911832134322688,78,633,53,0.109704641350211,0.595419847328244,0.185273159144893,0,1,0,0.349278896174879,0.0300291613902506,0.121997968790518,-1.75773943408931,10.86490434271,337.328609059359,0.000892632051201063,0.000931340872020383,0.892632051201063,0.931340872020383,3.87088208193195e-05
Weibull,91,73,0.001,2952,2,60,131,124,0.946564885496183,34482,9394273,0.00367053416480445,3.67053416480445,124,7017,7,0.0173645147738412,0.946564885496183,0.0341034103410341,0,1,0,3.67206034827861,0.297643590348995,0.121997968790518,-1.75773943408931,13.5424887674187,339.366300685226,0.00363196320747196,0.00370941151137419,3.63196320747196,3.70941151137419,7.74483039022258e-05
BurrXII,101,73,0.001,4872,3,60,131,65,0.49618320610687,3765,3831232,0.000982712610460552,0.982712610460552,65,797,66,0.0754060324825986,0.49618320610687,0.13091641490433,0.568123317574974,0.431876682425026,0,2.31936554379808,1.71609448924282,0.121999493948551,-1.71364342123156,381.030483820953,735.425699047645,0.000951585193810726,0.00101459814544531,0.951585193810726,1.01459814544531,6.30129516345809e-05
CA-CFAR,101,73,0.001,4872,0,60,131,77,0.587786259541985,7912,9394273,0.000842215251781591,0.842215251781591,77,471,54,0.140510948905109,0.587786259541985,0.22680412371134,0,1,0,NaN,NaN,0.121999493948551,-1.71364342123156,0,350.459565047654,0.000823765972010909,0.000860973274774135,0.823765972010909,0.860973274774135,3.72073027632257e-05
G0,101,73,0.001,4872,3,60,131,43,0.32824427480916,2074,2002586,0.00103566089046862,1.03566089046862,43,397,88,0.0977272727272727,0.32824427480916,0.15061295971979,0.763431709193181,0.236568290806819,0,7.57218912872621,9.41659583724427,0.121999493948551,-1.71364342123156,3971.04874908577,4543.36807780115,0.000991585430508628,0.00108118933503429,0.991585430508628,1.08118933503429,8.96039045256609e-05
G0-L1,101,73,0.001,4872,2,60,131,7,0.0534351145038168,150,412979,0.000363214594446691,0.363214594446691,7,10,124,0.411764705882353,0.0534351145038168,0.0945945945945946,0.95379305989623,0.0462069401037703,0,5.4595966231293,8.6447614459726,0.121999493948551,-1.71364342123156,56.9987358177381,415.637423831016,0.000307423743055272,0.000426199930972664,0.307423743055272,0.426199930972664,0.000118776187917392
GenGamma,101,73,0.001,4872,3,60,131,111,0.847328244274809,108470,9276358,0.0116931666501013,11.6931666501013,111,42989,20,0.0025754060324826,0.847328244274809,0.00513520390460549,0.010542675424495,0.989457324575505,0,0.355908769702781,0.238828690570502,0.121999493948551,-1.71364342123156,221.371160812243,1779.5829935707,0.0116240866453918,0.0117625516819578,11.6240866453918,11.7625516819578,0.000138465036565977
GenGamma-exact,101,73,0.001,4872,3,60,131,88,0.67175572519084,32831,5517157,0.00595070975866737,5.95070975866737,88,9591,43,0.0090918483314392,0.67175572519084,0.017940876656473,0.393872112731485,0.606127887268515,0,0.727336159068412,0.943213129421797,0.121999493948551,-1.71364342123156,376.189382470942,1319.99499861078,0.00588670159473515,0.00601523725077563,5.88670159473515,6.01523725077563,0.000128535656040481
K,101,73,0.001,4872,2,60,131,12,0.0916030534351145,805,412979,0.00194925165686391,1.94925165686391,12,21,119,0.363636363636364,0.0916030534351145,0.146341463414634,0.95379305989623,0.0462069401037703,0,NaN,NaN,0.121999493948551,-1.71364342123156,38.092995672987,371.906537267163,0.00181702405364059,0.0020885432397641,1.81702405364059,2.0885432397641,0.000271519186123504
Lognormal,101,73,0.001,4872,2,60,131,79,0.603053435114504,8671,9394273,0.000923009156749011,0.923009156749011,79,618,52,0.113342898134864,0.603053435114504,0.190821256038647,0,1,0,0.349280952283827,0.0275179191837349,0.121999493948551,-1.71364342123156,10.7959271964998,343.003146984775,0.000903691245400799,0.000942635708987283,0.903691245400799,0.942635708987283,3.89444635864842e-05
Weibull,101,73,0.001,4872,2,60,131,124,0.946564885496183,34397,9394273,0.00366148609903076,3.66148609903076,124,6652,7,0.0182998819362456,0.946564885496183,0.0359056030114377,0,1,0,3.67204140537321,0.259255347858181,0.121999493948551,-1.71364342123156,14.0904571142837,345.343522519618,0.00362296266171461,0.0037003159317676,3.62296266171461,3.7003159317676,7.73532700529913e-05
BurrXII,111,79,0.001,6080,3,60,131,62,0.473282442748092,4097,3859289,0.00106159450613831,1.06159450613831,62,761,69,0.0753341433778858,0.473282442748092,0.129979035639413,0.56489770759086,0.43510229240914,0,2.33768012169608,1.86502723769218,0.122105913185441,-1.66675273509677,369.547656176128,765.494471270046,0.00102935032776334,0.00109459100237819,1.02935032776334,1.09459100237819,6.52406746148497e-05
CA-CFAR,111,79,0.001,6080,0,60,131,78,0.595419847328244,8115,9394273,0.000863824161805815,0.863824161805815,78,487,53,0.138053097345133,0.595419847328244,0.224137931034483,0,1,0,NaN,NaN,0.122105913185441,-1.66675273509677,0,387.158444280852,0.000845138611517471,0.000882818427086207,0.845138611517471,0.882818427086207,3.76798155687364e-05
G0,111,79,0.001,6080,3,60,131,47,0.358778625954198,2195,2026817,0.00108297887771812,1.08297887771812,47,402,84,0.10467706013363,0.358778625954198,0.162068965517241,0.760960150690471,0.239039849309529,0,8.92712840317517,10.9335055634609,0.122105913185441,-1.66675273509677,3894.06844392822,4502.86190142874,0.00103816551925285,0.00112922741975018,1.03816551925285,1.12922741975018,9.1061900497332e-05
G0-L1,111,79,0.001,6080,2,60,131,9,0.0687022900763359,210,421447,0.000498283295408438,0.498283295408438,9,16,122,0.36,0.0687022900763359,0.115384615384615,0.953050799099605,0.046949200900395,0,5.60859887716676,8.86349939090273,0.122105913185441,-1.66675273509677,54.2904648327338,456.763021425772,0.000433178631899181,0.000570407313693554,0.433178631899181,0.570407313693554,0.000137228681794374
